ITNO,ITEM,ShadeName,ShadeNo,Code,Rate,Pckng,Ptype,Range
12782,Diamond Synthetic Enamel - Value Series 4601,POLISH BROWN,4664,G4664,0,3.64,Gallon,VALUE SERIES
12783,Diamond Synthetic Enamel - Value Series 4601,NEW LIGHT BLUE,4667,G4667,0,3.64,Gallon,VALUE SERIES
12784,Diamond Synthetic Enamel - Value Series 4601,SIGNAL GREEN,4668,G4668,0,3.64,Gallon,VALUE SERIES
12785,Diamond Synthetic Enamel - Value Series 4601,SPRING GREEN,4616,G4616,0,3.64,Gallon,VALUE SERIES
12786,Diamond Synthetic Enamel - Value Series 4601,WHITE,4601,Q4601,0,0.91,Quarter,VALUE SERIES
12787,Diamond Synthetic Enamel - Value Series 4601,BLACK,4602,Q4602,0,0.91,Quarter,VALUE SERIES
12788,Diamond Synthetic Enamel - Value Series 4601,OFF WHITE,4603,Q4603,0,0.91,Quarter,VALUE SERIES
12789,Diamond Synthetic Enamel - Value Series 4601,CREAM,4604,Q4604,0,0.91,Quarter,VALUE SERIES
12790,Diamond Synthetic Enamel - Value Series 4601,SMOKE GREY,4606,Q4606,0,0.91,Quarter,VALUE SERIES
12791,Diamond Synthetic Enamel - Value Series 4601,RED OXIDE,4608,Q4608,0,0.91,Quarter,VALUE SERIES
12792,Diamond Synthetic Enamel - Value Series 4601,SIGNAL RED,4609,Q4609,0,0.91,Quarter,VALUE SERIES
12793,Diamond Synthetic Enamel - Value Series 4601,ADAMS GREEN,4614,Q4614,0,0.91,Quarter,VALUE SERIES
12794,Diamond Synthetic Enamel - Value Series 4601,LIGHT BLUE,4617,Q4617,0,0.91,Quarter,VALUE SERIES
12795,Diamond Synthetic Enamel - Value Series 4601,SEA GREEN,4620,Q4620,0,0.91,Quarter,VALUE SERIES
12796,Diamond Synthetic Enamel - Value Series 4601,BEIGE,4626,Q4626,0,0.91,Quarter,VALUE SERIES
12797,Diamond Synthetic Enamel - Value Series 4601,PINK,4627,Q4627,0,0.91,Quarter,VALUE SERIES
12798,Diamond Synthetic Enamel - Value Series 4601,DARK BROWN,4628,Q4628,0,0.91,Quarter,VALUE SERIES
12799,Diamond Synthetic Enamel - Value Series 4601,GOLDEN BROWN,4629,Q4629,0,0.91,Quarter,VALUE SERIES
12800,Diamond Synthetic Enamel - Value Series 4601,EARLY DAWN,4634,Q4634,0,0.91,Quarter,VALUE SERIES
12801,Diamond Synthetic Enamel - Value Series 4601,DIYAR,4635,Q4635,0,0.91,Quarter,VALUE SERIES
12802,Diamond Synthetic Enamel - Value Series 4601,OYSTER,4641,Q4641,0,0.91,Quarter,VALUE SERIES
12803,Diamond Synthetic Enamel - Value Series 4601,VIVID BLUE,4645,Q4645,0,0.91,Quarter,VALUE SERIES
12804,Diamond Synthetic Enamel - Value Series 4601,BLUE GREEN,4647,Q4647,0,0.91,Quarter,VALUE SERIES
12805,Diamond Synthetic Enamel - Value Series 4601,ASH WHITE,4650,Q4650,0,0.91,Quarter,VALUE SERIES
12806,Diamond Synthetic Enamel - Value Series 4601,COURT GREY,4651,Q4651,0,0.91,Quarter,VALUE SERIES
12807,Diamond Synthetic Enamel - Value Series 4601,ROSE PINK,4652,Q4652,0,0.91,Quarter,VALUE SERIES
12808,Diamond Synthetic Enamel - Value Series 4601,CORIANDAR,4653,Q4653,0,0.91,Quarter,VALUE SERIES
12809,Diamond Synthetic Enamel - Value Series 4601,SKY BLUE,4654,Q4654,0,0.91,Quarter,VALUE SERIES
12810,Diamond Synthetic Enamel - Value Series 4601,PUMICE,4659,Q4659,0,0.91,Quarter,VALUE SERIES
12811,Diamond Synthetic Enamel - Value Series 4601,SHAMP,4661,Q4661,0,0.91,Quarter,VALUE SERIES
12812,Diamond Synthetic Enamel - Value Series 4601,MAUVE,4670,Q4670,0,0.91,Quarter,VALUE SERIES
12813,Diamond Synthetic Enamel - Value Series 4601,COMET BLUE,4671,Q4671,0,0.91,Quarter,VALUE SERIES
12814,Diamond Synthetic Enamel - Value Series 4601,COUNTY CREAM,4672,Q4672,0,0.91,Quarter,VALUE SERIES
12815,Diamond Synthetic Enamel - Value Series 4601,KASMIR-BEIGE,4675,Q4675,0,0.91,Quarter,VALUE SERIES
12816,Diamond Synthetic Enamel - Value Series 4601,GOLDEN YELLOW,4623,Q4623,0,0.91,Quarter,VALUE SERIES
12817,Diamond Synthetic Enamel - Value Series 4601,ORANGE,4621,Q4621,0,0.91,Quarter,VALUE SERIES
12818,Diamond Synthetic Enamel - Value Series 4601,POLISH BROWN,4664,Q4664,0,0.91,Quarter,VALUE SERIES
12819,Diamond Synthetic Enamel - Value Series 4601,NEW LIGHT BLUE,4667,Q4667,0,0.91,Quarter,VALUE SERIES
12820,Diamond Synthetic Enamel - Value Series 4601,SIGNAL GREEN,4668,Q4668,0,0.91,Quarter,VALUE SERIES
12821,Diamond Synthetic Enamel - Value Series 4601,SPRING GREEN,4616,Q4616,0,0.91,Quarter,VALUE SERIES
12822,Diamond Overall Overall Emulsion 7001,WHITE,7001,K7001,4966,14.56,Drum,OVERALL RANGE
12823,Diamond Overall Overall Emulsion 7001,ASH-WHITE,7002,K7002,4966,14.56,Drum,OVERALL RANGE
12824,Diamond Overall Overall Emulsion 7001,OFF-WHITE,7003,K7003,4966,14.56,Drum,OVERALL RANGE
12825,Diamond Overall Overall Emulsion 7001,MOON FLOWER,7004,K7004,4966,14.56,Drum,OVERALL RANGE
12826,Diamond Overall Overall Emulsion 7001,CREAM,7005,K7005,4966,14.56,Drum,OVERALL RANGE
12827,Diamond Overall Overall Emulsion 7001,SAND-STONE,7006,K7006,4966,14.56,Drum,OVERALL RANGE
12828,Diamond Overall Overall Emulsion 7001,COOL BLUE,7007,K7007,4966,14.56,Drum,OVERALL RANGE
12829,Diamond Overall Overall Emulsion 7001,SUMMER PINK,7008,K7008,4966,14.56,Drum,OVERALL RANGE
12830,Diamond Overall Overall Emulsion 7001,LILAC,7009,K7009,4966,14.56,Drum,OVERALL RANGE
12831,Diamond Overall Overall Emulsion 7001,SPICE,7010,K7010,4966,14.56,Drum,OVERALL RANGE
12832,Diamond Overall Overall Emulsion 7001,ORANGE,7011,K7011,4966,14.56,Drum,OVERALL RANGE
12833,Diamond Overall Overall Emulsion 7001,APPLE-GREEN,7012,K7012,4966,14.56,Drum,OVERALL RANGE
12834,Diamond Overall Overall Emulsion 7001,LIGHT GREEN,7013,K7013,4966,14.56,Drum,OVERALL RANGE
12835,Diamond Overall Overall Emulsion 7001,LEMON -GREEN,7014,K7014,4966,14.56,Drum,OVERALL RANGE
12836,Diamond Overall Overall Emulsion 7001,EMERLD-GREEN,7015,K7015,4966,14.56,Drum,OVERALL RANGE
12837,Diamond Overall Overall Emulsion 7001,PALM-GREEN,7016,K7016,4966,14.56,Drum,OVERALL RANGE
12838,Diamond Overall Overall Emulsion 7001,LEMON,7018,K7018,4966,14.56,Drum,OVERALL RANGE
12839,Diamond Overall Overall Emulsion 7001,SUNNY-BLUE,7019,K7019,4966,14.56,Drum,OVERALL RANGE
12840,Diamond Overall Overall Emulsion 7001,SILVER-GREY,7020,K7020,4966,14.56,Drum,OVERALL RANGE
12841,Diamond Overall Overall Emulsion 7001,MAUVE,7021,K7021,4966,14.56,Drum,OVERALL RANGE
12842,Diamond Overall Overall Emulsion 7001,HONEY-DEW,7022,K7022,4966,14.56,Drum,OVERALL RANGE
12843,Diamond Overall Overall Emulsion 7001,ZEPHYR,7024,K7024,4966,14.56,Drum,OVERALL RANGE
12844,Diamond Overall Overall Emulsion 7001,MUSHROOM,7025,K7025,4966,14.56,Drum,OVERALL RANGE
12845,Diamond Overall Overall Emulsion 7001,SHELL-GREY,7026,K7026,4966,14.56,Drum,OVERALL RANGE
12846,Diamond Overall Overall Emulsion 7001,SAHARA SAND,7027,K7027,4966,14.56,Drum,OVERALL RANGE
12847,Diamond Overall Overall Emulsion 7001,PEACH GOODNESS,7028,K7028,4966,14.56,Drum,OVERALL RANGE
12848,Diamond Overall Overall Emulsion 7001,ROSE-WHITE,7029,K7029,4966,14.56,Drum,OVERALL RANGE
12849,Diamond Overall Overall Emulsion 7001,BADAMI,7030,K7030,4966,14.56,Drum,OVERALL RANGE
12850,Diamond Overall Overall Emulsion 7001,LAVENDER-WHITE,7031,K7031,4966,14.56,Drum,OVERALL RANGE
12851,Diamond Overall Overall Emulsion 7001,CAPTIVATE,7032,K7032,4966,14.56,Drum,OVERALL RANGE
12852,Diamond Overall Overall Emulsion 7001,PARASOL,7034,K7034,4966,14.56,Drum,OVERALL RANGE
12853,Diamond Overall Overall Emulsion 7001,COCKEL SHELL,7036,K7036,4966,14.56,Drum,OVERALL RANGE
12854,Diamond Overall Overall Emulsion 7001,SOFT JADE,7038,K7038,4966,14.56,Drum,OVERALL RANGE
12855,Diamond Overall Overall Emulsion 7001,STAR-DUST,7039,K7039,4966,14.56,Drum,OVERALL RANGE
12856,Diamond Overall Overall Emulsion 7001,MOON-LIGHT,7040,K7040,4966,14.56,Drum,OVERALL RANGE
12857,Diamond Overall Overall Emulsion 7001,TILE-RED,7041,K7041,4966,14.56,Drum,OVERALL RANGE
12858,Diamond Overall Overall Emulsion 7001,ORCHID-SHADE,7042,K7042,4966,14.56,Drum,OVERALL RANGE
12859,Diamond Overall Overall Emulsion 7001,PINE APPLE TWIST,7046,K7046,4966,14.56,Drum,OVERALL RANGE
12860,Diamond Overall Overall Emulsion 7001,TEA ROSE,7058,K7058,4966,14.56,Drum,OVERALL RANGE
12861,Diamond Overall Overall Emulsion 7001,TERRACOTA,7059,K7059,4966,14.56,Drum,OVERALL RANGE
12862,Diamond Overall Overall Emulsion 7001,ZENTA,7061,K7061,4966,14.56,Drum,OVERALL RANGE
12863,Diamond Overall Overall Emulsion 7001,SWISS MISS,7062,K7062,4966,14.56,Drum,OVERALL RANGE
12864,Diamond Overall Overall Emulsion 7001,APRICOAT,7063,K7063,4966,14.56,Drum,OVERALL RANGE
12865,Diamond Overall Overall Emulsion 7001,HOT SUNSET,7064,K7064,4966,14.56,Drum,OVERALL RANGE
12866,Diamond Overall Overall Emulsion 7001,MARY GOLD,7065,K7065,4966,14.56,Drum,OVERALL RANGE
12867,Diamond Overall Overall Emulsion 7001,MUSTARD,7066,K7066,4966,14.56,Drum,OVERALL RANGE
12868,Diamond Overall Overall Emulsion 7001,PRICESS BRIDE,7067,K7067,4966,14.56,Drum,OVERALL RANGE
12869,Diamond Overall Overall Emulsion 7001,WHITE,7001,G7001,1291,3.64,Gallon,OVERALL RANGE
12870,Diamond Overall Overall Emulsion 7001,ASH-WHITE,7002,G7002,1291,3.64,Gallon,OVERALL RANGE
12871,Diamond Overall Overall Emulsion 7001,OFF-WHITE,7003,G7003,1291,3.64,Gallon,OVERALL RANGE
12872,Diamond Overall Overall Emulsion 7001,MOON FLOWER,7004,G7004,1291,3.64,Gallon,OVERALL RANGE
12873,Diamond Overall Overall Emulsion 7001,CREAM,7005,G7005,1291,3.64,Gallon,OVERALL RANGE
12874,Diamond Overall Overall Emulsion 7001,SAND-STONE,7006,G7006,1291,3.64,Gallon,OVERALL RANGE
12875,Diamond Overall Overall Emulsion 7001,COOL BLUE,7007,G7007,1291,3.64,Gallon,OVERALL RANGE
12876,Diamond Overall Overall Emulsion 7001,SUMMER PINK,7008,G7008,1291,3.64,Gallon,OVERALL RANGE
12877,Diamond Overall Overall Emulsion 7001,LILAC,7009,G7009,1291,3.64,Gallon,OVERALL RANGE
12878,Diamond Overall Overall Emulsion 7001,SPICE,7010,G7010,1291,3.64,Gallon,OVERALL RANGE
12879,Diamond Overall Overall Emulsion 7001,ORANGE,7011,G7011,1291,3.64,Gallon,OVERALL RANGE
12880,Diamond Overall Overall Emulsion 7001,APPLE-GREEN,7012,G7012,1291,3.64,Gallon,OVERALL RANGE
12881,Diamond Overall Overall Emulsion 7001,LIGHT GREEN,7013,G7013,1291,3.64,Gallon,OVERALL RANGE
12882,Diamond Overall Overall Emulsion 7001,LEMON -GREEN,7014,G7014,1291,3.64,Gallon,OVERALL RANGE
12883,Diamond Overall Overall Emulsion 7001,EMERLD-GREEN,7015,G7015,1291,3.64,Gallon,OVERALL RANGE
12884,Diamond Overall Overall Emulsion 7001,PALM-GREEN,7016,G7016,1291,3.64,Gallon,OVERALL RANGE
12885,Diamond Overall Overall Emulsion 7001,LEMON,7018,G7018,1291,3.64,Gallon,OVERALL RANGE
12886,Diamond Overall Overall Emulsion 7001,SUNNY-BLUE,7019,G7019,1291,3.64,Gallon,OVERALL RANGE
12887,Diamond Overall Overall Emulsion 7001,SILVER-GREY,7020,G7020,1291,3.64,Gallon,OVERALL RANGE
12888,Diamond Overall Overall Emulsion 7001,MAUVE,7021,G7021,1291,3.64,Gallon,OVERALL RANGE
12889,Diamond Overall Overall Emulsion 7001,HONEY-DEW,7022,G7022,1291,3.64,Gallon,OVERALL RANGE
12890,Diamond Overall Overall Emulsion 7001,ZEPHYR,7024,G7024,1291,3.64,Gallon,OVERALL RANGE
12891,Diamond Overall Overall Emulsion 7001,MUSHROOM,7025,G7025,1291,3.64,Gallon,OVERALL RANGE
12892,Diamond Overall Overall Emulsion 7001,SHELL-GREY,7026,G7026,1291,3.64,Gallon,OVERALL RANGE
12893,Diamond Overall Overall Emulsion 7001,SAHARA SAND,7027,G7027,1291,3.64,Gallon,OVERALL RANGE
12894,Diamond Overall Overall Emulsion 7001,PEACH GOODNESS,7028,G7028,1291,3.64,Gallon,OVERALL RANGE
12895,Diamond Overall Overall Emulsion 7001,ROSE-WHITE,7029,G7029,1291,3.64,Gallon,OVERALL RANGE
12896,Diamond Overall Overall Emulsion 7001,BADAMI,7030,G7030,1291,3.64,Gallon,OVERALL RANGE
12897,Diamond Overall Overall Emulsion 7001,LAVENDER-WHITE,7031,G7031,1291,3.64,Gallon,OVERALL RANGE
12898,Diamond Overall Overall Emulsion 7001,CAPTIVATE,7032,G7032,1291,3.64,Gallon,OVERALL RANGE
12899,Diamond Overall Overall Emulsion 7001,PARASOL,7034,G7034,1291,3.64,Gallon,OVERALL RANGE
12900,Diamond Overall Overall Emulsion 7001,COCKEL SHELL,7036,G7036,1291,3.64,Gallon,OVERALL RANGE
12901,Diamond Overall Overall Emulsion 7001,SOFT JADE,7038,G7038,1291,3.64,Gallon,OVERALL RANGE
12902,Diamond Overall Overall Emulsion 7001,STAR-DUST,7039,G7039,1291,3.64,Gallon,OVERALL RANGE
12903,Diamond Overall Overall Emulsion 7001,MOON-LIGHT,7040,G7040,1291,3.64,Gallon,OVERALL RANGE
12904,Diamond Overall Overall Emulsion 7001,TILE-RED,7041,G7041,1291,3.64,Gallon,OVERALL RANGE
12905,Diamond Overall Overall Emulsion 7001,ORCHID-SHADE,7042,G7042,1291,3.64,Gallon,OVERALL RANGE
12906,Diamond Overall Overall Emulsion 7001,PINE APPLE TWIST,7046,G7046,1291,3.64,Gallon,OVERALL RANGE
12907,Diamond Overall Overall Emulsion 7001,TEA ROSE,7058,G7058,1291,3.64,Gallon,OVERALL RANGE
12908,Diamond Overall Overall Emulsion 7001,TERRACOTA,7059,G7059,1291,3.64,Gallon,OVERALL RANGE
12909,Diamond Overall Overall Emulsion 7001,ZENTA,7061,G7061,1291,3.64,Gallon,OVERALL RANGE
12910,Diamond Overall Overall Emulsion 7001,SWISS MISS,7062,G7062,1291,3.64,Gallon,OVERALL RANGE
12911,Diamond Overall Overall Emulsion 7001,APRICOAT,7063,G7063,1291,3.64,Gallon,OVERALL RANGE
12912,Diamond Overall Overall Emulsion 7001,HOT SUNSET,7064,G7064,1291,3.64,Gallon,OVERALL RANGE
12913,Diamond Overall Overall Emulsion 7001,MARY GOLD,7065,G7065,1291,3.64,Gallon,OVERALL RANGE
12914,Diamond Overall Overall Emulsion 7001,MUSTARD,7066,G7066,1291,3.64,Gallon,OVERALL RANGE
12915,Diamond Overall Overall Emulsion 7001,PRICESS BRIDE,7067,G7067,1291,3.64,Gallon,OVERALL RANGE
12916,Diamond Overall Overall Emulsion 7001,WHITE,7001,Q7001,363,0.91,Quarter,OVERALL RANGE
12917,Diamond Overall Overall Emulsion 7001,ASH-WHITE,7002,Q7002,363,0.91,Quarter,OVERALL RANGE
12918,Diamond Overall Overall Emulsion 7001,OFF-WHITE,7003,Q7003,363,0.91,Quarter,OVERALL RANGE
12919,Diamond Overall Overall Emulsion 7001,MOON FLOWER,7004,Q7004,363,0.91,Quarter,OVERALL RANGE
12920,Diamond Overall Overall Emulsion 7001,CREAM,7005,Q7005,363,0.91,Quarter,OVERALL RANGE
12921,Diamond Overall Overall Emulsion 7001,SAND-STONE,7006,Q7006,363,0.91,Quarter,OVERALL RANGE
12922,Diamond Overall Overall Emulsion 7001,COOL BLUE,7007,Q7007,363,0.91,Quarter,OVERALL RANGE
12923,Diamond Overall Overall Emulsion 7001,SUMMER PINK,7008,Q7008,363,0.91,Quarter,OVERALL RANGE
12924,Diamond Overall Overall Emulsion 7001,LILAC,7009,Q7009,363,0.91,Quarter,OVERALL RANGE
12925,Diamond Overall Overall Emulsion 7001,SPICE,7010,Q7010,363,0.91,Quarter,OVERALL RANGE
12926,Diamond Overall Overall Emulsion 7001,ORANGE,7011,Q7011,363,0.91,Quarter,OVERALL RANGE
12927,Diamond Overall Overall Emulsion 7001,APPLE-GREEN,7012,Q7012,363,0.91,Quarter,OVERALL RANGE
12928,Diamond Overall Overall Emulsion 7001,LIGHT GREEN,7013,Q7013,363,0.91,Quarter,OVERALL RANGE
12929,Diamond Overall Overall Emulsion 7001,LEMON -GREEN,7014,Q7014,363,0.91,Quarter,OVERALL RANGE
12930,Diamond Overall Overall Emulsion 7001,EMERLD-GREEN,7015,Q7015,363,0.91,Quarter,OVERALL RANGE
12931,Diamond Overall Overall Emulsion 7001,PALM-GREEN,7016,Q7016,363,0.91,Quarter,OVERALL RANGE
12932,Diamond Overall Overall Emulsion 7001,LEMON,7018,Q7018,363,0.91,Quarter,OVERALL RANGE
12933,Diamond Overall Overall Emulsion 7001,SUNNY-BLUE,7019,Q7019,363,0.91,Quarter,OVERALL RANGE
12934,Diamond Overall Overall Emulsion 7001,SILVER-GREY,7020,Q7020,363,0.91,Quarter,OVERALL RANGE
12935,Diamond Overall Overall Emulsion 7001,MAUVE,7021,Q7021,363,0.91,Quarter,OVERALL RANGE
12936,Diamond Overall Overall Emulsion 7001,HONEY-DEW,7022,Q7022,363,0.91,Quarter,OVERALL RANGE
12937,Diamond Overall Overall Emulsion 7001,ZEPHYR,7024,Q7024,363,0.91,Quarter,OVERALL RANGE
12938,Diamond Overall Overall Emulsion 7001,MUSHROOM,7025,Q7025,363,0.91,Quarter,OVERALL RANGE
12939,Diamond Overall Overall Emulsion 7001,SHELL-GREY,7026,Q7026,363,0.91,Quarter,OVERALL RANGE
12940,Diamond Overall Overall Emulsion 7001,SAHARA SAND,7027,Q7027,363,0.91,Quarter,OVERALL RANGE
12941,Diamond Overall Overall Emulsion 7001,PEACH GOODNESS,7028,Q7028,363,0.91,Quarter,OVERALL RANGE
12942,Diamond Overall Overall Emulsion 7001,ROSE-WHITE,7029,Q7029,363,0.91,Quarter,OVERALL RANGE
12943,Diamond Overall Overall Emulsion 7001,BADAMI,7030,Q7030,363,0.91,Quarter,OVERALL RANGE
12944,Diamond Overall Overall Emulsion 7001,LAVENDER-WHITE,7031,Q7031,363,0.91,Quarter,OVERALL RANGE
12945,Diamond Overall Overall Emulsion 7001,CAPTIVATE,7032,Q7032,363,0.91,Quarter,OVERALL RANGE
12946,Diamond Overall Overall Emulsion 7001,PARASOL,7034,Q7034,363,0.91,Quarter,OVERALL RANGE
12947,Diamond Overall Overall Emulsion 7001,COCKEL SHELL,7036,Q7036,363,0.91,Quarter,OVERALL RANGE
12948,Diamond Overall Overall Emulsion 7001,SOFT JADE,7038,Q7038,363,0.91,Quarter,OVERALL RANGE
12949,Diamond Overall Overall Emulsion 7001,STAR-DUST,7039,Q7039,363,0.91,Quarter,OVERALL RANGE
12950,Diamond Overall Overall Emulsion 7001,MOON-LIGHT,7040,Q7040,363,0.91,Quarter,OVERALL RANGE
12951,Diamond Overall Overall Emulsion 7001,TILE-RED,7041,Q7041,363,0.91,Quarter,OVERALL RANGE
12952,Diamond Overall Overall Emulsion 7001,ORCHID-SHADE,7042,Q7042,363,0.91,Quarter,OVERALL RANGE
12953,Diamond Overall Overall Emulsion 7001,PINE APPLE TWIST,7046,Q7046,363,0.91,Quarter,OVERALL RANGE
12954,Diamond Overall Overall Emulsion 7001,TEA ROSE,7058,Q7058,363,0.91,Quarter,OVERALL RANGE
12955,Diamond Overall Overall Emulsion 7001,TERRACOTA,7059,Q7059,363,0.91,Quarter,OVERALL RANGE
12956,Diamond Overall Overall Emulsion 7001,ZENTA,7061,Q7061,363,0.91,Quarter,OVERALL RANGE
12957,Diamond Overall Overall Emulsion 7001,SWISS MISS,7062,Q7062,363,0.91,Quarter,OVERALL RANGE
12958,Diamond Overall Overall Emulsion 7001,APRICOAT,7063,Q7063,363,0.91,Quarter,OVERALL RANGE
12959,Diamond Overall Overall Emulsion 7001,HOT SUNSET,7064,Q7064,363,0.91,Quarter,OVERALL RANGE
12960,Diamond Overall Overall Emulsion 7001,MARY GOLD,7065,Q7065,363,0.91,Quarter,OVERALL RANGE
12961,Diamond Overall Overall Emulsion 7001,MUSTARD,7066,Q7066,363,0.91,Quarter,OVERALL RANGE
12962,Diamond Overall Overall Emulsion 7001,PRICESS BRIDE,7067,Q7067,363,0.91,Quarter,OVERALL RANGE
12963,Diamond Overall Synthetic Enamel 4001,Brilliiant White,4001,K4001,6436,14.56,Drum,OVERALL RANGE
12964,Diamond Overall Synthetic Enamel 4001,Black,4002,K4002,6436,14.56,Drum,OVERALL RANGE
12965,Diamond Overall Synthetic Enamel 4001,Off-White,4003,K4003,6436,14.56,Drum,OVERALL RANGE
12966,Diamond Overall Synthetic Enamel 4001,Cream,4004,K4004,6436,14.56,Drum,OVERALL RANGE
12967,Diamond Overall Synthetic Enamel 4001,Dark -Grey,4005,K4005,6436,14.56,Drum,OVERALL RANGE
12968,Diamond Overall Synthetic Enamel 4001,Smoke-Grey,4006,K4006,6436,14.56,Drum,OVERALL RANGE
12969,Diamond Overall Synthetic Enamel 4001,Light -Grey,4007,K4007,6436,14.56,Drum,OVERALL RANGE
12970,Diamond Overall Synthetic Enamel 4001,Red-Oxide,4008,K4008,6436,14.56,Drum,OVERALL RANGE
12971,Diamond Overall Synthetic Enamel 4001,Signol-Red,4009,K4009,6436,14.56,Drum,OVERALL RANGE
12972,Diamond Overall Synthetic Enamel 4001,P.O.Red,4010,K4010,6436,14.56,Drum,OVERALL RANGE
12973,Diamond Overall Synthetic Enamel 4001,Royal-Green,4011,K4011,6436,14.56,Drum,OVERALL RANGE
12974,Diamond Overall Synthetic Enamel 4001,Middle Green,4013,K4013,6436,14.56,Drum,OVERALL RANGE
12975,Diamond Overall Synthetic Enamel 4001,Adam-Green,4014,K4014,6436,14.56,Drum,OVERALL RANGE
12976,Diamond Overall Synthetic Enamel 4001,Emerald-Green,4015,K4015,6436,14.56,Drum,OVERALL RANGE
12977,Diamond Overall Synthetic Enamel 4001,Spring-Green,4016,K4016,6436,14.56,Drum,OVERALL RANGE
12978,Diamond Overall Synthetic Enamel 4001,Light-Blue,4017,K4017,6436,14.56,Drum,OVERALL RANGE
12979,Diamond Overall Synthetic Enamel 4001,Middle Blue,4018,K4018,6436,14.56,Drum,OVERALL RANGE
12980,Diamond Overall Synthetic Enamel 4001,Royal-Blue,4019,K4019,6436,14.56,Drum,OVERALL RANGE
12981,Diamond Overall Synthetic Enamel 4001,Sea-Green,4020,K4020,6436,14.56,Drum,OVERALL RANGE
12982,Diamond Overall Synthetic Enamel 4001,Orange,4021,K4021,6436,14.56,Drum,OVERALL RANGE
12983,Diamond Overall Synthetic Enamel 4001,Lemon,4022,K4022,6436,14.56,Drum,OVERALL RANGE
12984,Diamond Overall Synthetic Enamel 4001,Golden-Yellow,4023,K4023,6436,14.56,Drum,OVERALL RANGE
12985,Diamond Overall Synthetic Enamel 4001,Brown,4024,K4024,6436,14.56,Drum,OVERALL RANGE
12986,Diamond Overall Synthetic Enamel 4001,Beige,4026,K4026,6436,14.56,Drum,OVERALL RANGE
12987,Diamond Overall Synthetic Enamel 4001,Pink,4027,K4027,6436,14.56,Drum,OVERALL RANGE
12988,Diamond Overall Synthetic Enamel 4001,Dark-Brown,4028,K4028,6436,14.56,Drum,OVERALL RANGE
12989,Diamond Overall Synthetic Enamel 4001,Golden-Brwon,4029,K4029,6436,14.56,Drum,OVERALL RANGE
12990,Diamond Overall Synthetic Enamel 4001,Rose White,4030,K4030,6436,14.56,Drum,OVERALL RANGE
12991,Diamond Overall Synthetic Enamel 4001,Eau-di-Nil,4033,K4033,6436,14.56,Drum,OVERALL RANGE
12992,Diamond Overall Synthetic Enamel 4001,Early Dawn,4034,K4034,6436,14.56,Drum,OVERALL RANGE
12993,Diamond Overall Synthetic Enamel 4001,Diyar,4035,K4035,6436,14.56,Drum,OVERALL RANGE
12994,Diamond Overall Synthetic Enamel 4001,Crimson,4039,K4039,6436,14.56,Drum,OVERALL RANGE
12995,Diamond Overall Synthetic Enamel 4001,Oyester,4041,K4041,6436,14.56,Drum,OVERALL RANGE
12996,Diamond Overall Synthetic Enamel 4001,Hopsack,4043,K4043,6436,14.56,Drum,OVERALL RANGE
12997,Diamond Overall Synthetic Enamel 4001,Antique White,4044,K4044,6436,14.56,Drum,OVERALL RANGE
12998,Diamond Overall Synthetic Enamel 4001,Vivid-Blue,4045,K4045,6436,14.56,Drum,OVERALL RANGE
12999,Diamond Overall Synthetic Enamel 4001,Ferozee,4046,K4046,6436,14.56,Drum,OVERALL RANGE
13000,Diamond Overall Synthetic Enamel 4001,Blue Green,4047,K4047,6436,14.56,Drum,OVERALL RANGE
13001,Diamond Overall Synthetic Enamel 4001,Mustard,4048,K4048,6436,14.56,Drum,OVERALL RANGE
13002,Diamond Overall Synthetic Enamel 4001,Lavender White,4049,K4049,6436,14.56,Drum,OVERALL RANGE
13003,Diamond Overall Synthetic Enamel 4001,Ash-White,4050,K4050,6436,14.56,Drum,OVERALL RANGE
13004,Diamond Overall Synthetic Enamel 4001,Court Grey,4051,K4051,6436,14.56,Drum,OVERALL RANGE
13005,Diamond Overall Synthetic Enamel 4001,Corinder,4053,K4053,6436,14.56,Drum,OVERALL RANGE
13006,Diamond Overall Synthetic Enamel 4001,Pumice,4059,K4059,6436,14.56,Drum,OVERALL RANGE
13007,Diamond Overall Synthetic Enamel 4001,Clay,4060,K4060,6436,14.56,Drum,OVERALL RANGE
13008,Diamond Overall Synthetic Enamel 4001,Shamp,4061,K4061,6436,14.56,Drum,OVERALL RANGE
13009,Diamond Overall Synthetic Enamel 4001,Violet,4062,K4062,6436,14.56,Drum,OVERALL RANGE
13010,Diamond Overall Synthetic Enamel 4001,Antelope,4068,K4068,6436,14.56,Drum,OVERALL RANGE
